scorer,DLC_resnet50_28jul-ind-mderechaJul18shuffle1_7000,DLC_resnet50_28jul-ind-mderechaJul18shuffle1_7000,DLC_resnet50_28jul-ind-mderechaJul18shuffle1_7000
bodyparts,indice,indice,indice
coords,x,y,likelihood
0,413.8631896972656,260.4375915527344,0.9972964525222778
1,436.1935119628906,240.91526794433594,0.9965077638626099
2,436.2523498535156,240.4048309326172,0.9961985945701599
3,435.1258239746094,240.7124481201172,0.996345579624176
4,430.92425537109375,242.98484802246094,0.9942117929458618
5,378.20953369140625,266.04620361328125,0.9975485801696777
6,379.89166259765625,267.2048645019531,0.9938638806343079
7,397.8428649902344,264.6695861816406,0.9951547980308533
8,412.16851806640625,259.6722106933594,0.9974561929702759
9,423.92291259765625,250.53504943847656,0.9964460134506226
10,427.293701171875,246.70431518554688,0.9962019920349121
11,426.9997863769531,246.97738647460938,0.9971923828125
12,413.5897521972656,256.48284912109375,0.9899400472640991
13,391.4161376953125,265.6686096191406,0.9984605312347412
14,380.8730773925781,267.44134521484375,0.9931490421295166
15,401.8813171386719,264.10809326171875,0.9978312253952026
16,411.5123291015625,261.1612548828125,0.9984922409057617
17,421.75408935546875,254.2135009765625,0.9961161613464355
18,424.2718811035156,249.6826934814453,0.9969879388809204
19,427.498046875,246.49472045898438,0.9941228628158569
20,416.4791564941406,255.3453826904297,0.9956759214401245
21,381.2159729003906,267.4806823730469,0.9929929971694946
22,381.10150146484375,267.57342529296875,0.9939202666282654
23,381.59442138671875,267.4952087402344,0.9939050674438477
24,395.49462890625,266.8824462890625,0.9934116005897522
25,418.4846496582031,257.3607177734375,0.9984046220779419
26,421.1824035644531,254.53509521484375,0.9959298372268677
27,424.0721130371094,250.2296142578125,0.9967535734176636
28,424.356689453125,249.5685272216797,0.9968453645706177
29,426.4137268066406,248.1107940673828,0.9965033531188965
30,403.8923645019531,262.86016845703125,0.9986581802368164
31,382.2992248535156,267.093017578125,0.9930288791656494
32,382.3388671875,267.11688232421875,0.9933372735977173
33,385.14581298828125,267.1509704589844,0.9935850501060486
34,414.61041259765625,259.4280700683594,0.9969625473022461
35,426.4177551269531,248.11695861816406,0.996455192565918
36,427.158447265625,247.30618286132812,0.9936495423316956
37,427.1971130371094,246.82135009765625,0.9935925006866455
38,427.94720458984375,246.55332946777344,0.994200587272644
39,423.007568359375,251.47071838378906,0.9957172274589539
40,380.6451110839844,266.94482421875,0.9914878606796265
41,380.9434509277344,266.8243408203125,0.991788387298584
42,396.81585693359375,267.14697265625,0.9887341260910034
43,416.8554382324219,259.0108642578125,0.9984354972839355
44,424.1620788574219,251.19503784179688,0.9948277473449707
45,425.57684326171875,249.3590850830078,0.9968777894973755
46,425.0277404785156,249.1219940185547,0.9973812103271484
47,409.89093017578125,260.3509216308594,0.9986189007759094
48,386.99688720703125,266.5541687011719,0.9952636957168579
49,381.0892639160156,267.2110290527344,0.9931893944740295
50,408.7794494628906,263.2156677246094,0.9992194175720215
51,413.0780334472656,260.2411804199219,0.997140645980835
52,422.896240234375,253.90127563476562,0.9959287643432617
53,424.08721923828125,249.8402099609375,0.9972442388534546
54,426.55810546875,247.63983154296875,0.9961309432983398
55,420.5230712890625,254.43795776367188,0.9956735372543335
56,403.8150329589844,262.8527526855469,0.9985862970352173
57,382.07891845703125,267.1427307128906,0.993541955947876
58,381.7724609375,267.198974609375,0.9926015138626099
59,381.8701477050781,267.11090087890625,0.9933520555496216
60,411.0604248046875,261.1897277832031,0.9974436163902283
61,419.35272216796875,256.2185363769531,0.9975641965866089
62,426.64288330078125,247.44769287109375,0.9962444305419922
63,427.69622802734375,246.32339477539062,0.9956486225128174
64,427.4267578125,246.15025329589844,0.994094729423523
65,419.3340759277344,254.15802001953125,0.9961682558059692
66,397.9631042480469,265.2830810546875,0.9952313899993896
67,381.9430236816406,267.1178894042969,0.9930248260498047
68,382.5536804199219,267.1719055175781,0.9928429126739502
69,384.6758728027344,266.4880676269531,0.9941569566726685
70,416.52471923828125,258.5986022949219,0.9982261657714844
71,420.7174987792969,255.64065551757812,0.9972089529037476
72,423.6054992675781,251.1162109375,0.9948264956474304
73,426.61663818359375,248.88316345214844,0.9956732988357544
74,426.8476257324219,247.6115264892578,0.9936008453369141
75,414.3111267089844,257.67559814453125,0.9962952733039856
76,397.15643310546875,264.950439453125,0.9954348802566528
77,379.8736877441406,267.0585021972656,0.994915246963501
78,379.7215576171875,267.0324401855469,0.994957685470581
79,379.7469177246094,266.9982604980469,0.9944689273834229
80,380.0587463378906,267.1251525878906,0.9935880899429321
81,379.7919006347656,267.2762145996094,0.9939053058624268
82,379.6595764160156,267.24102783203125,0.9932774305343628
83,379.599365234375,267.45538330078125,0.9925211668014526
84,379.75970458984375,267.3870849609375,0.9926061630249023
