scorer,DLC_resnet50_28jul-ind-mderechaJul18shuffle1_7000,DLC_resnet50_28jul-ind-mderechaJul18shuffle1_7000,DLC_resnet50_28jul-ind-mderechaJul18shuffle1_7000
bodyparts,indice,indice,indice
coords,x,y,likelihood
0,192.69155883789062,90.75455474853516,0.9770041704177856
1,192.76626586914062,90.6128158569336,0.9783798456192017
2,193.10633850097656,90.98532104492188,0.9774647951126099
3,192.98980712890625,90.90541076660156,0.9782809019088745
4,192.95249938964844,91.04243469238281,0.9780471324920654
5,193.0130615234375,90.92234802246094,0.9787828922271729
6,193.18919372558594,91.15900421142578,0.9796468019485474
7,194.45220947265625,89.69587707519531,0.980228066444397
8,191.85035705566406,90.40550994873047,0.9762917757034302
9,186.5542449951172,88.31706237792969,0.9953174591064453
10,186.6954803466797,89.36529541015625,0.9920401573181152
11,194.8548126220703,91.86243438720703,0.9930780529975891
12,212.59852600097656,96.16368865966797,0.9972928762435913
13,242.9287872314453,101.51619720458984,0.9967091083526611
14,273.2120056152344,105.41251373291016,0.9908128976821899
15,322.3011169433594,108.1875228881836,0.9961340427398682
16,352.9462585449219,111.32431030273438,0.9962809085845947
17,379.076171875,116.32697296142578,0.9988929033279419
18,392.1898193359375,119.44988250732422,0.9987102746963501
19,405.02728271484375,123.78070068359375,0.995972216129303
20,405.17236328125,121.65513610839844,0.9973454475402832
21,389.65325927734375,120.0559310913086,0.998478889465332
22,372.0248718261719,116.41917419433594,0.9987970590591431
23,331.9255065917969,111.38566589355469,0.9949691295623779
24,289.27447509765625,105.14128112792969,0.9931950569152832
25,235.0831298828125,98.42098999023438,0.9942831993103027
26,214.15887451171875,98.07689666748047,0.998116672039032
27,202.0675506591797,96.59612274169922,0.9973596930503845
28,196.50241088867188,96.08113861083984,0.9977074265480042
29,188.24034118652344,96.10267639160156,0.9948854446411133
30,193.11216735839844,101.88782501220703,0.9949364066123962
31,193.14126586914062,101.60035705566406,0.9954798817634583
32,196.73800659179688,101.2713623046875,0.9972935914993286
33,199.8255615234375,102.09872436523438,0.9983384609222412
34,200.30087280273438,99.32157897949219,0.9980618953704834
35,212.9427947998047,100.03376007080078,0.9979954957962036
36,234.22862243652344,102.78339385986328,0.9910396337509155
37,246.61376953125,105.9431381225586,0.9968205690383911
38,278.32232666015625,112.33625793457031,0.9983465671539307
39,296.68402099609375,115.02946472167969,0.998571515083313
40,347.1616516113281,119.37459564208984,0.9971114993095398
41,371.3306884765625,123.52090454101562,0.9976398944854736
42,383.6678161621094,127.50823974609375,0.9964973330497742
43,403.1451416015625,133.472900390625,0.9984874725341797
44,402.43804931640625,132.78952026367188,0.9983834028244019
45,395.1683044433594,132.24554443359375,0.998265266418457
46,356.4882507324219,122.101318359375,0.9963258504867554
47,309.0052490234375,117.30016326904297,0.9986131191253662
48,284.1076354980469,113.92707824707031,0.9962617754936218
49,245.935302734375,108.91621398925781,0.996659517288208
50,206.02374267578125,104.5373764038086,0.9931623339653015
51,192.33883666992188,102.3420639038086,0.9967135190963745
52,182.33511352539062,102.3001708984375,0.9986547827720642
53,181.79623413085938,103.21418762207031,0.9989125728607178
54,186.20025634765625,103.52935791015625,0.9914513826370239
55,186.24505615234375,102.47860717773438,0.9932194948196411
56,186.24037170410156,102.48037719726562,0.9924908876419067
57,185.7958221435547,102.30203247070312,0.9941746592521667
58,186.08103942871094,102.47317504882812,0.9927870631217957
59,185.85011291503906,102.43553924560547,0.9927895069122314
60,186.8924560546875,102.56481170654297,0.9911867380142212
61,186.5944061279297,102.63231658935547,0.9935773611068726
62,186.1107635498047,102.66185760498047,0.9934574365615845
63,186.8827667236328,103.00360870361328,0.9928416609764099
64,181.4222412109375,100.66731262207031,0.9985626339912415
65,167.27203369140625,93.6963119506836,0.9979832172393799
66,166.31080627441406,89.35891723632812,0.9968209862709045
67,174.27525329589844,90.05655670166016,0.9932399988174438
