scorer,DLC_resnet50_21jul-mderJul21shuffle1_10000,DLC_resnet50_21jul-mderJul21shuffle1_10000,DLC_resnet50_21jul-mderJul21shuffle1_10000,DLC_resnet50_21jul-mderJul21shuffle1_10000,DLC_resnet50_21jul-mderJul21shuffle1_10000,DLC_resnet50_21jul-mderJul21shuffle1_10000,DLC_resnet50_21jul-mderJul21shuffle1_10000,DLC_resnet50_21jul-mderJul21shuffle1_10000,DLC_resnet50_21jul-mderJul21shuffle1_10000,DLC_resnet50_21jul-mderJul21shuffle1_10000,DLC_resnet50_21jul-mderJul21shuffle1_10000,DLC_resnet50_21jul-mderJul21shuffle1_10000
42,309.6275939941406,222.31690979003906,0.9850064516067505,264.17132568359375,240.5369415283203,0.9428095817565918,224.70054626464844,237.02171325683594,0.9534819722175598,194.9249725341797,197.9954376220703,0.9976756572723389
43,302.27374267578125,218.13026428222656,0.9751282930374146,248.13131713867188,227.85009765625,0.8815901875495911,212.85350036621094,223.89163208007812,0.9565172791481018,188.55999755859375,193.24012756347656,0.9781514406204224
44,301.8941345214844,218.14761352539062,0.9760630130767822,246.31292724609375,225.05691528320312,0.9312516450881958,219.1142578125,218.43650817871094,0.9003512859344482,183.46751403808594,189.3665008544922,0.9843190312385559
45,290.74090576171875,209.53067016601562,0.9898896217346191,229.1033477783203,209.7603302001953,0.9002218246459961,202.55096435546875,200.5371551513672,0.8727360367774963,176.47950744628906,174.19801330566406,0.9751458168029785
46,289.15106201171875,208.05027770996094,0.9851343631744385,230.06365966796875,206.52194213867188,0.8643829822540283,203.1771697998047,201.6169891357422,0.8691743612289429,178.20108032226562,173.49093627929688,0.9697883129119873
47,287.7593994140625,207.33314514160156,0.9800220727920532,230.9629669189453,205.36720275878906,0.8646551370620728,200.96286010742188,200.61463928222656,0.8994661569595337,176.74737548828125,174.40313720703125,0.9734319448471069
48,286.70220947265625,206.64419555664062,0.9715307950973511,232.9894256591797,204.88072204589844,0.8740367889404297,202.02511596679688,201.16722106933594,0.8828949928283691,177.00094604492188,173.71389770507812,0.9792405962944031
49,286.03729248046875,205.0179443359375,0.9572100043296814,231.57662963867188,204.4006805419922,0.8836853504180908,200.28431701660156,200.07762145996094,0.9140292406082153,176.9115447998047,174.6318359375,0.9769507050514221
50,282.43780517578125,201.82398986816406,0.9596976041793823,230.72315979003906,202.81593322753906,0.8634459972381592,199.7366180419922,199.1875,0.9130516052246094,176.69720458984375,176.17686462402344,0.9810303449630737
51,280.0303649902344,198.6226043701172,0.9773491621017456,230.9613494873047,202.832763671875,0.8698060512542725,199.58056640625,200.40513610839844,0.9181318283081055,178.6002960205078,178.7786407470703,0.989779531955719
52,279.41888427734375,198.3385467529297,0.9857471585273743,232.1669921875,203.34083557128906,0.892117977142334,199.53932189941406,201.24618530273438,0.896782398223877,180.37730407714844,180.77354431152344,0.9915146827697754
53,277.7731018066406,199.03594970703125,0.9902995824813843,232.01632690429688,203.89413452148438,0.9436375498771667,208.83856201171875,218.58128356933594,0.8976329565048218,194.11734008789062,196.69400024414062,0.9896330833435059
54,277.0074768066406,198.97091674804688,0.9927269220352173,232.28460693359375,205.17559814453125,0.9145073890686035,214.173828125,221.18592834472656,0.9072445034980774,196.6462860107422,197.89125061035156,0.9925966262817383
55,276.6329040527344,197.83641052246094,0.9943245053291321,232.3678741455078,205.43865966796875,0.8626464605331421,221.125,232.9192352294922,0.9689384698867798,198.78012084960938,200.3671112060547,0.9932607412338257
56,277.236083984375,196.88143920898438,0.9938516020774841,232.7360076904297,204.72877502441406,0.7321798801422119,229.5337371826172,237.2794189453125,0.9656640291213989,199.00086975097656,200.41619873046875,0.9937770366668701
57,277.0220642089844,196.70172119140625,0.9941990971565247,232.3380126953125,204.48562622070312,0.7345405220985413,230.48385620117188,236.28138732910156,0.961405873298645,198.98085021972656,200.12728881835938,0.9935672879219055
58,277.2978210449219,197.1489715576172,0.9942237138748169,233.08885192871094,205.06448364257812,0.7280323505401611,230.57064819335938,235.27479553222656,0.9685813784599304,198.78646850585938,199.43563842773438,0.9946880340576172
59,276.7313232421875,196.78909301757812,0.9948176145553589,233.2965087890625,205.9790496826172,0.7870450019836426,231.4212188720703,234.83506774902344,0.9663304090499878,198.68490600585938,198.1676025390625,0.9953112006187439
60,276.4581604003906,195.92916870117188,0.9918969869613647,249.60215759277344,218.16578674316406,0.9541918039321899,229.79066467285156,235.27821350097656,0.9730501174926758,198.9765625,198.4357452392578,0.9971393346786499
61,275.51495361328125,194.25814819335938,0.9698072671890259,258.6551208496094,235.42755126953125,0.8840926885604858,229.1739959716797,236.9224395751953,0.9708352088928223,198.88601684570312,198.0887451171875,0.9977993965148926
62,272.9053039550781,194.03956604003906,0.9463021159172058,259.4975280761719,237.12904357910156,0.9006142020225525,229.49266052246094,236.80160522460938,0.9692084193229675,198.69906616210938,197.93215942382812,0.9977118968963623
63,273.6502990722656,194.8533172607422,0.9562691450119019,260.2786560058594,236.76803588867188,0.9099874496459961,229.10928344726562,236.64549255371094,0.969750165939331,198.43548583984375,197.9219970703125,0.9976660013198853
64,275.3479919433594,194.6551513671875,0.9666297435760498,259.89080810546875,236.63829040527344,0.9168534874916077,228.92581176757812,236.68087768554688,0.9689922332763672,198.3784637451172,198.06895446777344,0.9977233409881592
65,291.2013854980469,213.23455810546875,0.9937760829925537,259.5317077636719,236.40225219726562,0.954198956489563,227.0320281982422,236.1734619140625,0.9696624279022217,198.0879669189453,197.86009216308594,0.9976362586021423
66,300.971435546875,224.04217529296875,0.9770907163619995,260.0602111816406,238.0087890625,0.961708128452301,225.54864501953125,236.67198181152344,0.962256669998169,197.6241455078125,198.11083984375,0.99782395362854
67,301.7496337890625,224.71226501464844,0.9835758209228516,260.5309753417969,238.5001983642578,0.9666363000869751,225.145751953125,237.46807861328125,0.9616491794586182,197.208740234375,198.03375244140625,0.9980542659759521
68,301.69903564453125,224.454833984375,0.9841289520263672,260.11102294921875,238.6141815185547,0.9702053666114807,225.06802368164062,237.08782958984375,0.9601237177848816,197.629150390625,197.77609252929688,0.9980858564376831
69,301.6188659667969,224.64019775390625,0.9819303750991821,260.35003662109375,238.99624633789062,0.9703459739685059,225.08905029296875,237.21612548828125,0.9613252878189087,197.5419158935547,197.80624389648438,0.9982295036315918
70,301.6796569824219,224.7608184814453,0.9832313060760498,260.57269287109375,239.05368041992188,0.9698033332824707,225.59359741210938,237.12063598632812,0.9584927558898926,197.30258178710938,198.01144409179688,0.9982569217681885
71,301.28851318359375,224.79315185546875,0.9807901978492737,258.46466064453125,238.8533477783203,0.9696246981620789,224.4470977783203,236.5174102783203,0.9480396509170532,196.2705535888672,197.9403533935547,0.9981551766395569
72,297.1568908691406,225.01129150390625,0.9828060269355774,256.16583251953125,239.2817840576172,0.9578421711921692,224.0380096435547,233.52822875976562,0.9131031632423401,194.70425415039062,197.82850646972656,0.9979755878448486
73,292.7607116699219,222.0057373046875,0.98819899559021,255.1998291015625,239.53543090820312,0.9595880508422852,222.5511474609375,232.71640014648438,0.9228063821792603,194.57630920410156,197.4630126953125,0.997903048992157
74,282.9452209472656,213.71231079101562,0.9828500747680664,249.79945373535156,235.99642944335938,0.9154937267303467,217.4453887939453,232.61053466796875,0.9605432748794556,193.7515869140625,196.63128662109375,0.9967559576034546
75,262.6853332519531,197.01365661621094,0.989954948425293,235.7215576171875,215.97097778320312,0.9506192207336426,210.1293182373047,219.75265502929688,0.9424907565116882,188.06997680664062,192.0402374267578,0.9701343774795532
76,261.5870056152344,194.27842712402344,0.9906693696975708,230.88983154296875,207.86639404296875,0.9877461791038513,202.1690673828125,212.4279327392578,0.9630420207977295,182.66607666015625,183.93502807617188,0.9926421642303467
77,262.0735778808594,193.32504272460938,0.9893560409545898,229.446533203125,205.59188842773438,0.9869157671928406,198.9908447265625,209.0220184326172,0.9509938955307007,178.61529541015625,179.58563232421875,0.9930529594421387
78,262.6351013183594,192.06478881835938,0.9775745868682861,228.7704620361328,203.65660095214844,0.9721641540527344,200.3430633544922,202.52142333984375,0.9162442684173584,176.39125061035156,174.91465759277344,0.9785261154174805
79,262.6562805175781,192.03675842285156,0.9715453386306763,229.64625549316406,202.83248901367188,0.961388111114502,201.97808837890625,201.5678253173828,0.9122588634490967,177.15257263183594,175.28294372558594,0.9810106158256531
80,263.0466003417969,191.31402587890625,0.972298264503479,230.8358917236328,203.7942657470703,0.957992434501648,206.50245666503906,201.36859130859375,0.8904007077217102,177.89605712890625,176.3533935546875,0.9876836538314819
81,262.459228515625,190.5100860595703,0.9690882563591003,231.40538024902344,203.45034790039062,0.9565345644950867,207.8037109375,201.02996826171875,0.8919721841812134,177.69204711914062,176.36500549316406,0.9878401756286621
82,262.5132751464844,190.57398986816406,0.9714246988296509,231.350341796875,203.48292541503906,0.956801176071167,208.97683715820312,201.90635681152344,0.8877193927764893,179.14537048339844,179.0547332763672,0.9928649663925171
83,264.8140869140625,193.37057495117188,0.9826841950416565,229.15576171875,202.45809936523438,0.936103343963623,212.85009765625,210.1017303466797,0.8638820648193359,189.5050048828125,191.0758514404297,0.9485150575637817
84,264.6996154785156,192.95632934570312,0.9823477268218994,231.10549926757812,207.0601806640625,0.9397463798522949,216.5463409423828,216.5153350830078,0.9167212247848511,193.8175048828125,194.3967742919922,0.9811307787895203
85,266.6063232421875,193.06112670898438,0.9684468507766724,229.63560485839844,207.65911865234375,0.8923669457435608,226.73886108398438,227.87107849121094,0.9662563800811768,196.13558959960938,197.0055694580078,0.9939115047454834
86,266.0453796386719,192.9188690185547,0.9694520831108093,229.43954467773438,207.27450561523438,0.8811850547790527,225.70745849609375,228.16619873046875,0.9655405282974243,196.17276000976562,196.90245056152344,0.9935111999511719
87,266.5826416015625,193.50559997558594,0.9675618410110474,230.8289031982422,204.0624237060547,0.7730764150619507,231.19186401367188,232.99513244628906,0.9733172655105591,196.5206298828125,196.81747436523438,0.9933500289916992
88,266.6733093261719,193.9557342529297,0.9659878015518188,232.01719665527344,203.96603393554688,0.7606961727142334,235.8520050048828,233.22372436523438,0.9288333654403687,196.84747314453125,196.318359375,0.9936373233795166
89,266.96826171875,194.0640869140625,0.9674636125564575,231.9429168701172,203.72227478027344,0.7684108018875122,235.183349609375,233.1690673828125,0.945879340171814,196.97608947753906,196.82704162597656,0.993288516998291
90,266.9432373046875,192.86810302734375,0.9594004154205322,237.11566162109375,205.25343322753906,0.8299376964569092,235.9354705810547,233.02264404296875,0.9526644945144653,196.8295135498047,195.65188598632812,0.9945123195648193
91,264.63641357421875,191.81771850585938,0.9301904439926147,242.40158081054688,212.7262725830078,0.8612212538719177,235.4774169921875,227.45733642578125,0.9486680030822754,197.1529998779297,196.14634704589844,0.9947869777679443
92,264.061279296875,190.98580932617188,0.9099409580230713,253.23263549804688,233.94552612304688,0.7873575687408447,234.27809143066406,231.33981323242188,0.9240680932998657,196.9716796875,196.0209503173828,0.9959414005279541
93,264.9678039550781,190.95074462890625,0.8445078134536743,260.3730163574219,234.06637573242188,0.8842645883560181,234.98789978027344,231.36090087890625,0.9504785537719727,196.73121643066406,195.72792053222656,0.9960774779319763
94,264.0234375,193.06529235839844,0.8730101585388184,260.45599365234375,233.62994384765625,0.8849697113037109,234.8013916015625,231.8306427001953,0.9468601942062378,196.9908905029297,195.8574981689453,0.9963079690933228
95,272.63134765625,194.5433349609375,0.9417624473571777,260.1566162109375,232.57318115234375,0.8935596942901611,235.5846710205078,232.16810607910156,0.9459018111228943,197.3195343017578,195.81602478027344,0.9966177940368652
96,284.7789001464844,214.85203552246094,0.9769946932792664,257.0361022949219,232.32302856445312,0.9767266511917114,235.65171813964844,232.99813842773438,0.9325567483901978,197.20721435546875,196.1237030029297,0.9972966909408569
97,295.87017822265625,225.05079650878906,0.9909489154815674,259.0130310058594,235.90200805664062,0.9578629732131958,236.27011108398438,232.9334716796875,0.9267049431800842,196.08749389648438,195.9466094970703,0.9969741106033325
98,295.8734130859375,225.29383850097656,0.9912012815475464,258.6150207519531,235.94314575195312,0.9581242203712463,236.1333770751953,233.21621704101562,0.930662989616394,196.1915283203125,195.94496154785156,0.9966773986816406
99,295.4649658203125,225.5548858642578,0.9933858513832092,258.83001708984375,236.41580200195312,0.9552923440933228,236.7587890625,233.4534149169922,0.9124050140380859,196.0127716064453,196.45904541015625,0.9972366690635681
100,295.2816162109375,225.84751892089844,0.9942298531532288,258.5359802246094,236.76126098632812,0.9519132375717163,235.43753051757812,232.09593200683594,0.8887383937835693,190.8826904296875,194.2443084716797,0.9914584159851074
101,295.72149658203125,225.6666259765625,0.9938400387763977,259.12481689453125,235.73306274414062,0.9248807430267334,236.07591247558594,232.78726196289062,0.8719707131385803,175.40826416015625,180.03028869628906,0.9756693243980408
102,296.0453186035156,225.75970458984375,0.9934849739074707,259.694091796875,235.01113891601562,0.9218258857727051,236.78030395507812,233.4332733154297,0.8748458623886108,171.97914123535156,172.80072021484375,0.7892701029777527
103,296.075927734375,225.3826141357422,0.9928048849105835,258.30511474609375,236.17507934570312,0.9164798259735107,236.85055541992188,233.54559326171875,0.8808377981185913,171.89080810546875,172.08563232421875,0.7835985422134399
104,296.20245361328125,225.39852905273438,0.9927887916564941,259.4516906738281,234.8359375,0.9224910140037537,236.7220916748047,233.5084228515625,0.8785380125045776,170.88389587402344,171.88514709472656,0.8210751414299011
105,295.96246337890625,225.91925048828125,0.9932884573936462,259.04852294921875,234.8995361328125,0.9198330640792847,236.4918975830078,232.9601287841797,0.8727614879608154,171.56634521484375,171.87173461914062,0.8086692094802856
106,295.95391845703125,225.71981811523438,0.9935967326164246,259.242431640625,235.09332275390625,0.9283778667449951,236.06349182128906,232.90872192382812,0.8740895986557007,174.8129425048828,179.1614990234375,0.9651300311088562
107,296.1869201660156,226.05177307128906,0.9931435585021973,258.3457336425781,237.58558654785156,0.9584797620773315,238.4007110595703,232.40122985839844,0.9340909719467163,194.69430541992188,197.98110961914062,0.9965173006057739
108,296.26568603515625,226.2430419921875,0.9922012090682983,258.7694091796875,237.69252014160156,0.9576940536499023,238.6753692626953,232.11392211914062,0.9356407523155212,194.56134033203125,198.09640502929688,0.9964035749435425
109,296.08685302734375,226.83509826660156,0.9932612180709839,260.6207275390625,237.4530487060547,0.9524109363555908,236.5904083251953,231.57235717773438,0.9218191504478455,194.12313842773438,197.86923217773438,0.9963325262069702
110,296.280517578125,226.44619750976562,0.9909774661064148,261.3271179199219,233.3795928955078,0.9260433912277222,224.02992248535156,226.52682495117188,0.975127100944519,191.59408569335938,194.1564483642578,0.994143009185791
111,296.4071044921875,225.9972686767578,0.9858914613723755,263.9497985839844,231.83856201171875,0.8720071315765381,222.09799194335938,223.24774169921875,0.9318649768829346,190.2227783203125,191.39198303222656,0.9761629700660706
112,296.46881103515625,226.0051727294922,0.9843998551368713,268.9427795410156,235.0788116455078,0.8306987285614014,222.0756378173828,219.59779357910156,0.8870287537574768,189.68260192871094,190.20838928222656,0.9611366987228394
113,295.4375305175781,226.13742065429688,0.9832934141159058,270.6419677734375,235.13978576660156,0.7954217195510864,217.7463836669922,220.5548553466797,0.898075520992279,187.55699157714844,184.47189331054688,0.9617934226989746
114,295.2595520019531,225.9274444580078,0.983528733253479,271.5823059082031,235.3289337158203,0.7885118722915649,217.1665802001953,220.25003051757812,0.8847783803939819,188.37533569335938,186.43186950683594,0.9556436538696289
115,296.2906188964844,225.49539184570312,0.9784960746765137,272.3585510253906,235.79446411132812,0.7797583341598511,210.7364044189453,219.00558471679688,0.900495171546936,184.5286407470703,184.42324829101562,0.9908623695373535
116,296.7109375,225.1534423828125,0.9746357798576355,272.654541015625,235.66909790039062,0.7775967121124268,209.0196533203125,216.75479125976562,0.8601843118667603,185.202880859375,185.5061492919922,0.984919548034668
117,296.87176513671875,224.92550659179688,0.9731900691986084,272.9123229980469,235.8080596923828,0.7627764940261841,208.1161346435547,216.56690979003906,0.8517280220985413,184.57647705078125,184.77426147460938,0.9892528057098389
118,296.865478515625,224.7023162841797,0.9743532538414001,272.4061584472656,235.77548217773438,0.792100191116333,213.54788208007812,225.32196044921875,0.9361695051193237,187.2623748779297,186.18026733398438,0.9657321572303772
119,295.5650634765625,224.9822540283203,0.9858472347259521,263.9172668457031,233.6040802001953,0.8482659459114075,221.0733642578125,231.8077850341797,0.856116771697998,187.5760955810547,189.19410705566406,0.9620168209075928
120,296.7144775390625,224.68296813964844,0.9838577508926392,263.5042419433594,235.2644805908203,0.895538330078125,222.07228088378906,233.71209716796875,0.8815320730209351,188.03945922851562,190.97311401367188,0.9774925708770752
121,296.9396667480469,224.80050659179688,0.9834342002868652,263.3901062011719,234.93258666992188,0.8867802619934082,221.77224731445312,234.1238555908203,0.8689581155776978,188.87892150878906,192.0284881591797,0.9838451147079468
122,296.5777587890625,224.98248291015625,0.9856053590774536,263.3939208984375,235.87632751464844,0.8971905708312988,223.41064453125,232.9879913330078,0.8520965576171875,189.07154846191406,192.8228759765625,0.9849709272384644
123,296.5058288574219,226.28369140625,0.9786354303359985,247.32044982910156,228.08682250976562,0.9491915702819824,222.43003845214844,231.19586181640625,0.9120988845825195,189.8485870361328,194.51202392578125,0.9872632026672363
124,295.9266357421875,226.2139434814453,0.9745613932609558,236.47727966308594,224.85145568847656,0.6482910513877869,222.72169494628906,230.22686767578125,0.9403290748596191,189.85528564453125,194.53729248046875,0.9849066734313965
125,296.54986572265625,225.29031372070312,0.9765035510063171,221.35635375976562,211.4534149169922,0.3461313843727112,222.57469177246094,230.9638671875,0.9108098745346069,190.53079223632812,193.3761444091797,0.9873616099357605
126,296.3519592285156,225.5819549560547,0.9802014827728271,221.049560546875,212.3189239501953,0.3102090358734131,222.78305053710938,230.7946319580078,0.9033564329147339,190.3479461669922,193.0895538330078,0.986336350440979
127,296.3401184082031,225.45265197753906,0.9809155464172363,223.15476989746094,214.69984436035156,0.2809106707572937,222.20994567871094,229.50323486328125,0.9075499773025513,191.07269287109375,193.13003540039062,0.9879181385040283
128,296.8343505859375,224.51190185546875,0.979503870010376,250.34718322753906,238.66156005859375,0.9060051441192627,224.15208435058594,233.2805938720703,0.8845316171646118,191.34793090820312,194.0025177001953,0.9944896697998047
129,296.68145751953125,224.51878356933594,0.977760910987854,252.20980834960938,237.51708984375,0.9046590924263,223.75494384765625,232.27706909179688,0.8939988017082214,191.22206115722656,194.2384490966797,0.9930627346038818
130,294.0943908691406,222.3919677734375,0.9890981912612915,252.4822540283203,236.35121154785156,0.9208886027336121,220.3809051513672,233.37234497070312,0.9084435701370239,191.2429962158203,194.50384521484375,0.9939602613449097
