scorer,DLC_resnet50_28jul-ind-mderechaJul18shuffle1_7000,DLC_resnet50_28jul-ind-mderechaJul18shuffle1_7000,DLC_resnet50_28jul-ind-mderechaJul18shuffle1_7000
bodyparts,indice,indice,indice
coords,x,y,likelihood
0,417.3226623535156,250.12962341308594,0.9764329791069031
1,416.96148681640625,250.20176696777344,0.9728924036026001
2,416.93292236328125,250.30535888671875,0.973356306552887
3,417.3388977050781,249.94374084472656,0.9725605249404907
4,418.628662109375,248.25381469726562,0.9725642204284668
5,413.45709228515625,249.37315368652344,0.9217171669006348
6,412.3394775390625,249.5753173828125,0.9101094007492065
7,410.40960693359375,251.59349060058594,0.9142393469810486
8,410.45587158203125,251.96224975585938,0.9459814429283142
9,410.52459716796875,251.67556762695312,0.9460375905036926
10,410.829345703125,251.70733642578125,0.9426363110542297
11,410.472900390625,251.68374633789062,0.9496526718139648
12,406.39178466796875,254.5982666015625,0.9795230627059937
13,390.63397216796875,260.750244140625,0.9987437725067139
14,363.8858947753906,263.0937194824219,0.9891473054885864
15,363.7164306640625,264.3866271972656,0.9912569522857666
16,373.29071044921875,264.1483154296875,0.9928845167160034
17,403.6625061035156,254.81118774414062,0.9739072322845459
18,408.4344482421875,248.47982788085938,0.9714161157608032
19,415.4755859375,240.6786651611328,0.990339457988739
20,420.0688171386719,233.69297790527344,0.9952198266983032
21,419.515380859375,233.69419860839844,0.9952168464660645
22,413.614501953125,243.84767150878906,0.9936087131500244
23,402.843017578125,257.8780517578125,0.997314453125
24,365.31683349609375,263.94476318359375,0.9870948791503906
25,368.3352355957031,264.3067932128906,0.9934580326080322
26,388.0002746582031,261.2726135253906,0.9987328052520752
27,409.83392333984375,250.7253875732422,0.952035665512085
28,415.2540283203125,243.6256561279297,0.9945814609527588
29,416.555419921875,241.81631469726562,0.9949997663497925
30,418.1912536621094,240.70681762695312,0.9969401359558105
31,404.1124572753906,256.064697265625,0.9927734136581421
32,367.1698913574219,264.3082275390625,0.98808354139328
33,367.01953125,264.46307373046875,0.9892191886901855
34,366.9779968261719,264.5848388671875,0.9875946044921875
35,399.7271728515625,258.5841064453125,0.9935527443885803
36,412.5631408691406,245.49432373046875,0.9920876026153564
37,418.669677734375,236.44573974609375,0.99200439453125
38,419.7471618652344,233.55889892578125,0.9947265386581421
39,419.90203857421875,235.20408630371094,0.9944415092468262
40,386.48516845703125,262.6593933105469,0.9981516599655151
41,368.23284912109375,263.9646911621094,0.9933977723121643
42,368.6194763183594,263.31768798828125,0.9957306385040283
43,368.5456237792969,263.496826171875,0.9954912662506104
44,368.2439880371094,263.3297424316406,0.9954571723937988
45,402.3676452636719,257.7279968261719,0.9945715069770813
46,411.14013671875,248.5415802001953,0.9584400653839111
47,417.2635803222656,238.68589782714844,0.9938144683837891
48,422.27288818359375,230.7344970703125,0.9978527426719666
49,422.55859375,230.4111328125,0.9983365535736084
50,410.4859619140625,255.08084106445312,0.9773272275924683
51,365.01068115234375,264.3726501464844,0.985126256942749
52,367.0746154785156,264.8763427734375,0.9875510931015015
53,367.2838134765625,264.7121887207031,0.9892188310623169
54,374.68988037109375,264.1039123535156,0.9977190494537354
55,410.23187255859375,252.99343872070312,0.951485276222229
56,416.1821594238281,245.8908233642578,0.9942405819892883
57,419.05426025390625,240.5437469482422,0.9968516230583191
58,419.78204345703125,242.12188720703125,0.9973365664482117
59,412.3947448730469,252.5120391845703,0.9397810101509094
60,368.3381042480469,265.125732421875,0.9933843612670898
61,368.3926086425781,264.94793701171875,0.9934954643249512
62,368.29132080078125,265.1570129394531,0.9926536083221436
63,368.2222900390625,265.0542907714844,0.9923940896987915
64,372.3009338378906,264.1921691894531,0.9979016780853271
65,418.18792724609375,244.50994873046875,0.9973165988922119
66,418.9620056152344,240.7816925048828,0.9973163604736328
67,419.9913024902344,239.59716796875,0.9951136112213135
68,413.80523681640625,249.6318817138672,0.9669790267944336
69,389.79266357421875,262.8406066894531,0.9990760087966919
70,368.55767822265625,264.8946533203125,0.9935637712478638
71,368.7220153808594,264.9165344238281,0.9942744374275208
72,370.0354309082031,264.2822265625,0.9971181154251099
73,375.37066650390625,264.39959716796875,0.9980906248092651
74,388.32598876953125,263.13104248046875,0.9986622333526611
75,410.94488525390625,255.38327026367188,0.9453690052032471
76,416.02691650390625,250.05177307128906,0.9452306032180786
77,417.4529724121094,246.21754455566406,0.9942513704299927
78,417.56683349609375,245.28421020507812,0.9960631132125854
79,418.3489990234375,245.30311584472656,0.9964396953582764
80,418.6451721191406,245.0968780517578,0.9968217015266418
81,418.73406982421875,245.16207885742188,0.9966393709182739
82,418.9088439941406,245.5944061279297,0.9964349269866943
83,419.26495361328125,245.8857421875,0.9963507652282715
84,419.23358154296875,246.36558532714844,0.9958503246307373
85,369.76177978515625,264.89630126953125,0.997327446937561
86,369.5294189453125,264.9042663574219,0.9972063302993774
87,369.62353515625,264.7424011230469,0.9968947768211365
88,369.69622802734375,264.7499694824219,0.9969522953033447
89,369.8855285644531,264.7371520996094,0.9970405101776123
90,369.5776672363281,265.07098388671875,0.9968637228012085
91,369.5357666015625,265.0545654296875,0.9968240261077881
92,369.6374816894531,265.0902404785156,0.9968605041503906
93,369.60540771484375,265.1255798339844,0.9966778755187988
94,369.8768615722656,264.9689025878906,0.997174859046936
95,369.5921325683594,264.8868408203125,0.9970721006393433
96,369.8667907714844,265.0393981933594,0.9969313144683838
97,369.6845397949219,265.2459716796875,0.9969063997268677
98,369.86444091796875,265.1724548339844,0.9967904090881348
