scorer,DLC_resnet50_28jul-ind-mderechaJul18shuffle1_7000,DLC_resnet50_28jul-ind-mderechaJul18shuffle1_7000,DLC_resnet50_28jul-ind-mderechaJul18shuffle1_7000
bodyparts,indice,indice,indice
coords,x,y,likelihood
0,1.1224489212036133,2.3078815937042236,0.003645986318588257
1,1.1301419734954834,2.283036947250366,0.0034191906452178955
2,1.2069475650787354,2.1711692810058594,0.003996849060058594
3,1.3970763683319092,2.2166712284088135,0.0040867626667022705
4,1.3171324729919434,2.196331024169922,0.00415685772895813
5,1.3364005088806152,2.3004512786865234,0.0038888156414031982
6,1.4328956604003906,2.2706096172332764,0.004037022590637207
7,179.252197265625,3.2301838397979736,0.06690001487731934
8,179.38983154296875,26.69978141784668,0.9826821684837341
9,179.46466064453125,38.25056457519531,0.9959616661071777
10,179.29539489746094,63.7293586730957,0.9977086782455444
11,186.86705017089844,73.40371704101562,0.9962019920349121
12,193.8223419189453,82.6424560546875,0.9985779523849487
13,193.29550170898438,83.89749145507812,0.9976337552070618
14,193.57325744628906,84.26705932617188,0.9981669187545776
15,194.27796936035156,85.16798400878906,0.9985990524291992
16,194.83631896972656,85.10829162597656,0.9987819194793701
17,194.54832458496094,84.9100341796875,0.9987328052520752
18,194.70556640625,84.99015808105469,0.9987272620201111
19,194.89617919921875,85.02135467529297,0.9988410472869873
20,194.95143127441406,85.15245056152344,0.998822033405304
21,194.5088653564453,85.11194610595703,0.9986975193023682
22,194.4547576904297,85.18601989746094,0.9987061023712158
23,194.50799560546875,85.02262115478516,0.9987832307815552
24,194.47708129882812,85.15867614746094,0.9985337257385254
25,194.43115234375,85.05598449707031,0.99840247631073
26,194.52987670898438,84.99730682373047,0.9984975457191467
27,194.31234741210938,85.02861785888672,0.9985496401786804
28,194.39605712890625,85.11640930175781,0.9986368417739868
29,194.36619567871094,85.14925384521484,0.9985640048980713
30,194.00502014160156,85.16277313232422,0.9983431696891785
31,194.29937744140625,85.22969055175781,0.9984930753707886
32,193.91871643066406,85.41067504882812,0.9982561469078064
33,194.3538360595703,85.68614959716797,0.9985690712928772
34,194.22535705566406,85.74179077148438,0.9983466863632202
35,194.39422607421875,85.8229751586914,0.9984643459320068
36,194.27098083496094,85.80516815185547,0.9984390735626221
37,194.1967010498047,85.9670639038086,0.998395562171936
38,194.2115020751953,86.08805847167969,0.9984531998634338
39,194.48468017578125,86.27462005615234,0.9985456466674805
40,194.1809539794922,86.35900115966797,0.998438835144043
41,194.1425018310547,86.23054504394531,0.9983949661254883
42,193.89601135253906,86.12974548339844,0.9982099533081055
43,194.0414581298828,86.31818389892578,0.9983282089233398
44,194.3952178955078,86.37525939941406,0.9984596967697144
45,193.99343872070312,86.23419952392578,0.9982551336288452
46,194.06861877441406,86.2077865600586,0.9981774091720581
47,194.10565185546875,86.31645965576172,0.998363733291626
48,194.15817260742188,86.1926498413086,0.9982446432113647
49,194.1721649169922,86.27519226074219,0.9981060028076172
50,194.18443298339844,86.23844146728516,0.9981609582901001
51,194.0430145263672,86.25177764892578,0.9981702566146851
52,194.53680419921875,86.3746566772461,0.9984654188156128
53,196.9128875732422,84.94473266601562,0.9989248514175415
54,212.8445281982422,82.30321502685547,0.9987234473228455
55,257.4289245605469,83.66084289550781,0.9988015294075012
56,292.31573486328125,87.52471923828125,0.9986121654510498
57,311.12786865234375,91.11241149902344,0.9963521957397461
58,348.45172119140625,99.81680297851562,0.9983682632446289
59,363.0210266113281,102.71363067626953,0.9981777667999268
60,395.4936828613281,111.11669921875,0.9959296584129333
61,409.9882507324219,115.5595703125,0.9983932375907898
62,410.966796875,117.00747680664062,0.9984641671180725
63,410.2774963378906,117.47417449951172,0.9987601041793823
64,409.5539245605469,117.52657318115234,0.9986326694488525
65,409.4182434082031,117.4447021484375,0.9986463785171509
66,409.58123779296875,117.52355194091797,0.9986008405685425
