scorer,DLC_resnet50_28jul-ind-mderechaJul18shuffle1_7000,DLC_resnet50_28jul-ind-mderechaJul18shuffle1_7000,DLC_resnet50_28jul-ind-mderechaJul18shuffle1_7000
bodyparts,indice,indice,indice
coords,x,y,likelihood
0,225.46475219726562,111.37702178955078,0.9972645044326782
1,225.3497772216797,111.40996551513672,0.9971075654029846
2,225.5109100341797,111.37321472167969,0.9972952604293823
3,225.51699829101562,111.49984741210938,0.9972085952758789
4,225.4983367919922,111.53614807128906,0.9969797134399414
5,225.30892944335938,111.58002471923828,0.9968970417976379
6,225.39031982421875,111.71119689941406,0.9969357252120972
7,225.1674041748047,111.72714233398438,0.9968333840370178
8,225.3533935546875,111.75687408447266,0.9970028400421143
9,225.54579162597656,111.90087890625,0.9971060752868652
10,225.38543701171875,111.68637084960938,0.9965645670890808
11,225.5732421875,111.29102325439453,0.9950623512268066
12,225.49330139160156,111.17317962646484,0.9933984279632568
13,225.40867614746094,111.4872817993164,0.9939966201782227
14,225.28468322753906,111.63256072998047,0.9957090616226196
15,225.2489471435547,111.60283660888672,0.9951716661453247
16,224.98985290527344,111.90261840820312,0.9938679337501526
17,231.78639221191406,111.33555603027344,0.9599292278289795
18,263.8651428222656,104.15200805664062,0.9823164343833923
19,287.08544921875,103.34397888183594,0.9858256578445435
20,359.5810852050781,101.90349578857422,0.9978076219558716
21,405.91876220703125,101.5427017211914,0.9985471367835999
22,424.17584228515625,101.97474670410156,0.9983206391334534
23,450.1582946777344,104.96480560302734,0.9964209794998169
24,457.0045471191406,107.09030151367188,0.9947468042373657
25,466.36334228515625,112.27394104003906,0.9988052845001221
26,466.5711975097656,113.2459716796875,0.9987615346908569
27,466.69482421875,114.6064682006836,0.9992552995681763
28,461.3439636230469,116.70684051513672,0.9971684217453003
29,461.672119140625,116.60457611083984,0.9963341355323792
30,460.6990661621094,117.85567474365234,0.9971553683280945
31,460.74267578125,117.67122650146484,0.996906042098999
32,460.7486572265625,117.70025634765625,0.9971586465835571
33,460.4306335449219,117.8147201538086,0.9972472190856934
34,464.127685546875,116.62227630615234,0.9983368515968323
35,470.8606872558594,114.56822204589844,0.9992681741714478
36,469.3297424316406,114.80736541748047,0.9991307258605957
37,461.7356872558594,116.94790649414062,0.99642014503479
38,445.4997863769531,118.19692993164062,0.9964255094528198
39,425.3547058105469,119.18267822265625,0.9979413151741028
40,386.6744689941406,119.97315979003906,0.9959850311279297
41,374.1076965332031,119.66694641113281,0.9951810836791992
42,345.9862976074219,119.45525360107422,0.9863564968109131
43,336.23822021484375,119.62631225585938,0.9915928840637207
44,309.537841796875,117.88990783691406,0.9939607381820679
45,275.696533203125,115.9953384399414,0.9965263605117798
46,267.0878601074219,114.34744262695312,0.9879579544067383
47,243.0953826904297,115.54898071289062,0.9971035718917847
48,226.00686645507812,116.5181884765625,0.9865173697471619
49,226.50572204589844,115.82742309570312,0.9656052589416504
50,226.1580810546875,116.21709442138672,0.995339035987854
51,226.669677734375,116.38581848144531,0.9957273006439209
52,226.39320373535156,116.14279174804688,0.9955199360847473
53,226.23207092285156,116.11046600341797,0.9961276054382324
54,226.07589721679688,116.36817169189453,0.9959348440170288
55,227.15516662597656,117.2168197631836,0.9953235983848572
56,231.83688354492188,117.69720458984375,0.9955120086669922
57,250.65704345703125,112.91263580322266,0.9293954968452454
58,279.8464050292969,112.5097885131836,0.9795792698860168
59,317.4173278808594,113.24263763427734,0.9817557334899902
60,371.2767639160156,115.802978515625,0.9954543113708496
61,401.2275085449219,117.192626953125,0.9931279420852661
62,423.1507263183594,118.64682006835938,0.9952270984649658
63,439.4097595214844,119.19384002685547,0.9977657198905945
64,451.8659362792969,117.56310272216797,0.997904360294342
65,463.9690246582031,116.52842712402344,0.9971490502357483
66,465.33294677734375,116.25506591796875,0.9985114336013794
67,465.00982666015625,116.76632690429688,0.9986275434494019
